TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide
2609	?ãµíè									1									1	1																																																																																			
2610	?ÕÃÚ·ÞÙîÜÍý?									1									1	1																																																																																			
2611	?Ùþ?									1									1	1																																																																																			
2612	??									1									1	1																																																																																			
2613	?Ûöíè									1									1	1																																																																																			
2614	êÎ?îÜâêø«									1									1	1																																																																																			
2615	??Ìüò¦									1									1	1																																																																																			
2616	??Ý¬?									1									1	1																																																																																			
2617	öè?ï©ò¨									1									1	1																																																																																			
2618	??Ý¬?									1									1	1																																																																																			
2619	??Øªíè									1									1	1																																																																																			
2620	ó¢ñéÝýö¨									1									1	1																																																																																			
2621	ò¢ù»â©									1									1	1																																																																																			
2622	ô¶×ìäÑ?â©									1									1	1																																																																																			
2623	ÞªßÈúÅîÜ?õ®									1									1	1																																																																																			
2624	?êóûëîÜ??									1									1	1																																																																																			
2625	??îÜ?à´ßÕí­									1									1	1																																																																																			
2516	ØÎÓüîÜ?Ù×ò¢?									1									1	1																																																																																			
2527	??í­									1									1	1	20																																																																																		
2528	?à´÷ù									1									1	1	25																																																																																		
2529	íúÑÃ?îÜÝøÙþ									1									1	1																																																																																			
2515	?ã÷îÜ?à´									1									1	1																																																																																			
2517	Ð×ò­îÜ?ß£ò¢?									1									1	1																																																																																			
2524	??îÜÙëÐï									1									1	1																																																																																			
2526	Üô?ñýÎÃ									1									1	1																																																																																			
2518	ÞÝíº?Ù×ò¢?									1									1	1																																																																																			
2525	â­?íºñý?									1									1	1	20																																																																																		
2521	?Ì«×ìëÚü£?									1									1	1	25																																																																																		
2522	äÌ?ÞÙ?îÜÊÇ									1									1	1																																																																																			
2523	Ôáä¹×ì?ÞÙîÜ?									1									1	1																																																																																			
2519	ÜæìÔîÜ?ß£ò¢?									1									1	1																																																																																			
2530	??îÜ?ÚªßÕ									1									1	1																																																																																			
2520	?ã÷îÜ?									1									1	1																																																																																			
2744	ìÔîèîÜË¿??									1									1	1																																																																																			
2745	?à¤ÜýîÜéÓâ¢									1									1	1																																																																																			
2746	??ÐºîÜË¿??									1									1	1																																																																																			
2747	ÖôÐºÖôÞÙîÜ?									1									1	1																																																																																			
2748	ì¥Ì«??ÞÙîÜä³?									1									1	1																																																																																			
2749	Þ£××à¤äºîÜË¿??									1									1	1																																																																																			
2750	?à¤ÜýîÜéÓâ¢									1									1	1																																																																																			
2751	??ÐºîÜË¿??									1									1	1																																																																																			
2752	ÖôÐºÖôÞÙîÜ?									1									1	1																																																																																			
2753	ì¥Ì«??ÞÙîÜä³?									1									1	1																																																																																			
2754	??îÜà´÷ù									1									1	1																																																																																			
2755	÷òáïîÜà´÷ù									1									1	1																																																																																			
2995	ïÕÐº?îÜ?ø¸									1									1	1																																																																																			
2996	?ßäà´ûùõ®									1									1	1																																																																																			
2643	×ÍÝ×Öô÷å									1									1	1																																																																																			
2997	à÷?ñýà´									1									1	1																																																																																			
2644	à÷?ñýà´?í­									1									1	1																																																																																			
2645	?ßäÞÞí­									1									1	1																																																																																			
2646	ÝúÐºêëîÜ÷åð¤?ñÐ									1									1	1																																																																																			
2647	ÒùÝ×îÜÙþËìßÕ									1									1	1																																																																																			
2648	???									1									1	1																																																																																			
2649	?ãÒéÄÛöíè									1									1	1																																																																																			
2650	?×Í?××îÜãáËì									1									1	1																																																																																			
2651	Ë­ûùà´									1									1	1																																																																																			
2652	ÝïäÌ??õ®									1									1	1																																																																																			
2653	ÕÉìÑñý?									1									1	1	30																																																																																		
2654	ØªÛöÝú?									1									1	1																																																																																			
2655	ÔÒØïîÜ?Ù¥									1									1	1																																																																																			
2656	íÍü£õ®									1									1	1																																																																																			
2998	?ö¤?îÜÊÅò¿Ë£									1									1	1	30																																																																																		
2657	?ßÕí­									1									1	1																																																																																			
2658	ÕÉìÑîÜ?ïÒ?									1									1	1																																																																																			
2659	?÷òîÜØªÛö?									1									1	1																																																																																			
2660	ä¹??ÖôîÜØªÛö?									1									1	1																																																																																			
2661	á³ýåúìÐ¡îÜãý?									1									1	1	30																																																																																		
2662	??Öù									1									1	1																																																																																			
2663	Ò³èí?ò¤									1									1	1																																																																																			
2664	ùë?Ú·?îÜÙ¾?									1									1	1																																																																																			
2665	ýÃ???ñýÕ°									1									1	1																																																																																			
2999	??îÜâ©Íý									1									1	1																																																																																			
2666	?ßä?õ¡									1									1	1																																																																																			
3000	?ÓìÕÃì¥÷å									1									1	1	30																																																																																		
2667	?é¦?									1									1	1																																																																																			
2668	Óì×ìäÌîÜ?õ®									1									1	1																																																																																			
2669	ùë?Ú·?îÜ?									1									1	1	30																																																																																		
2670	Ú±èÇà÷îÜ?øå									1									1	1																																																																																			
2671	ÓüÕªîÜéëû¹									1									1	1																																																																																			
2672	?ã÷îÜá÷?									1									1	1																																																																																			
2673	öè??Ù¥									1									1	1																																																																																			
2674	Í¯?÷åîÜ?à´									1									1	1																																																																																			
2675	ØªÛöï©ò¨									1									1	1																																																																																			
2676	êú?									1									1	1																																																																																			
3001	à´÷ù									1									1	1																																																																																			
2758	ÝÂÖ®îÜ?í­									1									1	1																																																																																			
2759	ÖãÊÇ									1									1	1	30																																																																																		
2760	ä¹ÞÙ?ÕÃÌ«ÞÙ?ë¿									1									1	1																																																																																			
2761	ÙëÐïßÕí­									1									1	1																																																																																			
2762	ØªÔ³?Ðñ??Üâ									1									1	1																																																																																			
2763	ø¥×ÍîèîÜßÕí­									1									1	1																																																																																			
2764	ÕÃ?ÖÚÑÖîÜò¦?									1									1	1																																																																																			
2765	Óì??äÌîÜãá									1									1	1																																																																																			
2766	÷²Ùµ??îÜâ¢?									1									1	1																																																																																			
2767	?ã÷îÜØªÛö?									1									1	1																																																																																			
2768	?Óì×âëÚ???									1									1	1																																																																																			
2769	??éâÙ¾									1									1	1	30																																																																																		
2770	ýñä¹ÚÖÞÙîÜ?Í±?									1									1	1																																																																																			
2771	?óÌÜ²ìí?									1									1	1																																																																																			
2772	Ô×úëËÝØªë¿									1									1	1	30																																																																																		
2773	?×Í?ÞÜí­									1									1	1																																																																																			
2774	ÎßàïÙþ?									1									1	1																																																																																			
2775	÷áË½?									1									1	1																																																																																			
2776	Ê«?Ùþ?									1									1	1																																																																																			
2777	ØªÛöìí?									1									1	1																																																																																			
2778	ØªÛö??									1									1	1	30																																																																																		
2779	?ã÷îÜÝ¨?									1									1	1																																																																																			
2780	?ã÷îÜÔ³ÎýßÕ									1									1	1	30																																																																																		
2781	Í¯ÓÛØªÛö?									1									1	1																																																																																			
2782	å¯îÄ?ä³									1									1	1	30																																																																																		
2783	?ëÚÑÎëÚîÜ??									1									1	1																																																																																			
2784	ÝúÚËãáËì									1									1	1																																																																																			
2785	?ú¼éâÙ¾									1									1	1																																																																																			
2786	üÀÕôõ®									1									1	1																																																																																			
2787	?ã÷îÜâ¢÷ß									1									1	1																																																																																			
2788	Êï?ãá									1									1	1																																																																																			
2789	??									1									1	1																																																																																			
2790	?ó·îÜßÕí­									1									1	1																																																																																			
2791	Øï??Ù¥									1									1	1																																																																																			
2792	?ÓüîÜÓ­?									1									1	1																																																																																			
2793	ûýü£à´									1									1	1																																																																																			
2794	ãÝã¹Ð¡îÜÍé?									1									1	1	30																																																																																		
2795	íúÑÃ?îÜá÷?									1									1	1																																																																																			
2796	?ìÑîÜ?									1									1	1																																																																																			
2797	??îÜù«Ø¯									1									1	1	30																																																																																		
2798	ôÔúìîÜÑÑ?									1									1	1																																																																																			
2799	?ïÒÔ³Îý									1									1	1																																																																																			
2800	?ã÷îÜßÕí­									1									1	1	30																																																																																		
2801	?Íé									1									1	1																																																																																			
2802	ùëì¥?ãêõ®									1									1	1																																																																																			
2803	Û¯öÇîÜ?óÌÔ³Îý									1									1	1																																																																																			
2804	Íö?									1									1	1																																																																																			
2805	??îÜ?í­									1									1	1																																																																																			
2806	ÞïãêÍé?									1									1	1																																																																																			
2807	?ûýõ®									1									1	1																																																																																			
2808	?ã÷îÜ??									1									1	1																																																																																			
2809	?ÐïßÕí­									1									1	1																																																																																			
2810	ÎÖÚª?øµ									1									1	1																																																																																			
2811	?ÔàÜ²îÜ??									1									1	1	30																																																																																		
2812	?ÓüîÜÏá									1									1	1																																																																																			
2813	?ÓüîÜï©ò¨									1									1	1																																																																																			
2814	Ìãûùà´									1									1	1																																																																																			
2815	Ô¸Óç									1									1	1	30																																																																																		
2816	??									1									1	1																																																																																			
2817	?ä¶ÝÏøÐ									1									1	1	30																																																																																		
2818	ûÐÚÖà´									1									1	1																																																																																			
2819	ÕÃ?÷²?ÕÃîÜ??									1									1	1																																																																																			
2820	êÎ???îÜãý?									1									1	1																																																																																			
2821	?Ùþ?									1									1	1																																																																																			
2822	ñéÔ¸îÜÍé?									1									1	1	30																																																																																		
2823	?Ï¼îÜ?ÍýÚª									1									1	1																																																																																			
2824	?Ö®îÜ?									1									1	1																																																																																			
2825	áó?îÜ?									1									1	1																																																																																			
2826	?÷òîÜ?Ï¼?									1									1	1																																																																																			
2827	Ò³èÝîÜ??									1									1	1																																																																																			
2828	ù¬??îÜßÕí­									1									1	1																																																																																			
2829	ý§ñìîÜí©?									1									1	1																																																																																			
2830	ÔÍ?Ü²îÜ?									1									1	1																																																																																			
2831	ÞÙ÷î×âÐÆ?Í±?									1									1	1																																																																																			
2832	Òý?ùÒîÜ?									1									1	1																																																																																			
2833	õÚñ¡â¢÷ß									1									1	1																																																																																			
2834	?ÞÍ??									1									1	1																																																																																			
2835	?Ë£Ü²îÜ?Ë£									1									1	1																																																																																			
2836	ýåúìÐ¡îÜä³?									1									1	1																																																																																			
2837	?ÕÃáó?îÜ?									1									1	1																																																																																			
2655	ÔÒØïîÜ?Ù¥									1									1	1																																																																																			
2662	??Öù									1									1	1																																																																																			
2789	??									1									1	1	30																																																																																		
2791	Øï??Ù¥									1									1	1																																																																																			
2796	?ìÑîÜ?									1									1	1																																																																																			
2803	Û¯öÇîÜ?óÌÔ³Îý									1									1	1																																																																																			
2805	??îÜ?í­									1									1	1																																																																																			
2810	ÎÖÚª?øµ									1									1	1																																																																																			
2816	??									1									1	1	30																																																																																		
2820	êÎ???îÜãý?									1									1	1																																																																																			
2828	ù¬??îÜßÕí­									1									1	1																																																																																			
3028	úìîÜÌø??									1									1	1																																																																																			
3029	?êë×âä¹Íà?									1									1	1	30																																																																																		
3030	æ¶æ×Úª÷Ò									1									1	1	30																																																																																		
3031	Üô?ÊÎîÜêú?									1									1	1	30																																																																																		
3032	?Ö®?ñýìÓ									1									1	1																																																																																			
3033	û×îèäÌîÜÍïíÂÓï									1									1	1																																																																																			
1848	úìîÜÙ£?									1									1	1																																																																																			
1850	êÅÎÃìÔíñ									1									1	1	50																																																																																		
1852	â©ïÜÏ¹									1									1	1																																																																																			
1854	ýåúìÐ¡úìñýü£									1									1	1																																																																																			
3335	?ÓïÊ¨øÖ×ùîÜ?Ò¥									1									1	1																																																																																			
3336	?ßä?â©									1									1	1																																																																																			
3337	ÚãÞÒà´÷ù									1									1	1	50																																																																																		
3338	Íö???Ý¬?									1									1	1																																																																																			
3339	????Ý¬?									1									1	1																																																																																			
3340	?ßä??									1									1	1	50																																																																																		
3341	?ßäÍý?									1									1	1																																																																																			
3342	?ßäÍý?									1									1	1																																																																																			
3343	?üÀñý?									1									1	1	50																																																																																		
3344	ßæÙ¤?à´									1									1	1																																																																																			
3345	Íý?ÝÂò¨									1									1	1																																																																																			
3346	Íý?ÝÂò¨									1									1	1																																																																																			
3347	Íý?ÝÂò¨									1									1	1																																																																																			
3348	Þ÷ÖôÒýîÜãý?									1									1	1	50																																																																																		
3349	ÝúÚË??ãáËì									1									1	1																																																																																			
3350	ÓìÚ·÷å×ìîÜ?ÑÑ??í­									1									1	1																																																																																			
3351	ÓìÚ·÷å×ìîÜðÃ?Ý¬?									1									1	1	50																																																																																		
3352	ÞÙáó?ÓìîÜ?ûëßÕí­									1									1	1																																																																																			
3353	ßÚä³ñ®îÜßÕí­									1									1	1	50																																																																																		
3354	êÅÎÃ??									1									1	1																																																																																			
3355	?ßä?									1									1	1	50																																																																																		
3356	ýÙäÞßÝð«?îÜ??									1									1	1	50																																																																																		
3357	å¯??à´									1									1	1	50																																																																																		
3358	?ÕÃÞ£îÜåÙ?									1									1	1																																																																																			
3359	??ñ¹îÜÙþ?									1									1	1																																																																																			
3360	å¨ïñ?îÜ?Óç									1									1	1																																																																																			
3361	äÞýÙ??									1									1	1																																																																																			
3362	ÍÒ?Ü²îÜ?Íé									1									1	1	50																																																																																		
3363	÷éÝïîÜãáËì									1									1	1																																																																																			
3364	?Óì?Ùþ?									1									1	1																																																																																			
3365	?Úª?íú??ãµ									1									1	1																																																																																			
3366	÷é?Ì«ÞÙîÜ??									1									1	1	50																																																																																		
3367	ó´ô¸ñýâê									1									1	1																																																																																			
3368	 ä¢ú­ñý?øå									1									1	1	50																																																																																		
3369	?ò¢ñýÝ¨?									1									1	1																																																																																			
3439	?Óì?îÜò¢ÙÉ?									1									1	1																																																																																			
3370	ïñ?îÜüÞÓÍ?									1									1	1																																																																																			
3371	?×ìä¹?îÜÙþ?									1									1	1																																																																																			
3372	ýÙ?îÜüé									1									1	1																																																																																			
3373	?ßäü£Î®									1									1	1																																																																																			
3374	äõ?×ÍîÜØªÛö?									1									1	1																																																																																			
3375	ÑÑÓç									1									1	1																																																																																			
3376	??êê?Ú­÷ééâÙ¾									1									1	1	50																																																																																		
3377	ûßè¿ÐéîÜãáËì									1									1	1																																																																																			
3379	?ê´ßÚä³									1									1	1																																																																																			
3380	ä¹ÕÃÞÙîÜÍì?à´									1									1	1																																																																																			
3381	?îé??à´÷ù									1									1	1																																																																																			
3382	ýÙäÞñýñÁ									1									1	1																																																																																			
3383	ú¼?Î·×â?îÜìÔíñ									1									1	1																																																																																			
3384	?ÚÞ?									1									1	1																																																																																			
3385	?ãóìÑãÝÚª									1									1	1																																																																																			
3386	?äû?í­									1									1	1																																																																																			
3387	×ÍýñÒýîÜ?äû									1									1	1	50																																																																																		
1532	ýÃ?ñý?									1									1	1																																																																																			
3388	ýñ??ýñ?îÜò¢?									1									1	1																																																																																			
3389	Õéú¼Ê«îÜÑÑ??ãµ									1									1	1																																																																																			
3390	?×ÍÙÕÓìîÜÓçí­									1									1	1																																																																																			
3391	èâÎßÙþ??									1									1	1																																																																																			
3392	?ÕªîÜèâÎßÙþ?									1									1	1	50																																																																																		
3393	??ãÇÛ¹Ïá									1									1	1																																																																																			
3394	??ÕÃîÜãáËì									1									1	1																																																																																			
3395	?ÒýÕÃîÜ?â¢									1									1	1																																																																																			
3396	??ñýë¿Ôç?									1									1	1																																																																																			
3397	úìðéîÜÌüò¦									1									1	1																																																																																			
3398	ïñ???îÜ???									1									1	1																																																																																			
3399	ïñ???									1									1	1																																																																																			
3400	ð¾â¢îÜãá									1									1	1																																																																																			
3401	æøúìîÜ÷Ï									1									1	1																																																																																			
3402	úìîÜü£Î®									1									1	1																																																																																			
3403	?üÀñýÎ®									1									1	1																																																																																			
3404	ØÌíºñýÖØÛ°ú¾à´									1									1	1																																																																																			
3405	ÜÁ?Ý¬?									1									1	1																																																																																			
3406	úì??âê									1									1	1																																																																																			
3407	ýñÙµÕÃîÜÓÞ?									1									1	1																																																																																			
3408	ïñ?ü£??									1									1	1																																																																																			
3409	ßÚä³ìÔíñ									1									1	1																																																																																			
3410	?ìÑîÜ?ÍéßÕ									1									1	1																																																																																			
3411	ôÔúìîÜÝ¬?									1									1	1																																																																																			
3412	?Ùþ??									1									1	1																																																																																			
3413	?ÕÃÙþÓì?øÖ?Ùþ									1									1	1																																																																																			
3414	?ÓìÕÃÍÔÕÃ									1									1	1																																																																																			
3415	öè?íºîÜãý?									1									1	1																																																																																			
3416	??Ûó?îÜãáËì									1									1	1																																																																																			
3417	÷éÕÃ?ÞÙîÜ?Ë£									1									1	1																																																																																			
3418	Óì?ÞÙ?÷åñ®îÜ?									1									1	1																																																																																			
3419	ÞÝØÌñýÊ°à´÷ù									1									1	1																																																																																			
3420	í»ãáà´÷ù									1									1	1																																																																																			
3421	í»ãáà´÷ù									1									1	1																																																																																			
3422	í»ãáà´÷ù									1									1	1																																																																																			
3423	??×âä¹ÖôîÜ?Úª									1									1	1																																																																																			
3424	??Ïé									1									1	1																																																																																			
3425	?Õ¦îÜãáËì									1									1	1																																																																																			
3426	õÚñ¡íº?îÜãá									1									1	1																																																																																			
3427	?Ù¥??									1									1	1																																																																																			
3428	?÷òîÜãáËì									1									1	1																																																																																			
3429	?×Í?îÜ?									1									1	1																																																																																			
3430	êÅÎÃü£Î®									1									1	1																																																																																			
3431	?ÑÑ??									1									1	1																																																																																			
3432	ù¬??îÜÓ­?									1									1	1	50																																																																																		
3433	ä¨í®?									1									1	1																																																																																			
3434	ÜðÚÌ?í­									1									1	1																																																																																			
3440	ßæ?îÜ?Ë£									1									1	1																																																																																			
3441	?âêø«									1									1	1																																																																																			
3442	ÍÔ??ÑÑ?'									1									1	1																																																																																			
3443	Û×?÷é÷åí¸??									1									1	1																																																																																			
3444	?èÝñý???									1									1	1																																																																																			
3445	ò¸ðîÌüò¦									1									1	1																																																																																			
3446	ÞÞØ®?à©ùè?									1									1	1																																																																																			
3447	ÊÎù«úÔáïø¸									1									1	1																																																																																			
3448	?êóù«úÔîÜÓçí­									1									1	1																																																																																			
3449	ßµ?èÝ?îÜýÅíñ									1									1	1	50																																																																																		
3450	ö½êïñýÜê									1									1	1																																																																																			
3451	÷é?ÕÃîÜò¢?									1									1	1																																																																																			
3452	ÞïäÑÌüò¦									1									1	1																																																																																			
3453	Üô÷âÙ¥îÜ??									1									1	1																																																																																			
3454	ýåâ¥Ý¬?									1									1	1																																																																																			
3455	Òý?××îÜÓçí­									1									1	1																																																																																			
3456	?ÎÃßÕí­									1									1	1																																																																																			
3457	ýÙâ©Ý¬?									1									1	1																																																																																			
3458	Ë÷???Ùþ?									1									1	1	50																																																																																		
3459	ßÂìÑîÜÝýö¨									1									1	1	50																																																																																		
3460	Þ£××à¤äºîÜøÐ									1									1	1																																																																																			
3461	Ùþ?îÜôüÜâ									1									1	1																																																																																			
3462	?÷òîÜëýÜ×									1									1	1																																																																																			
3463	÷é×ìäÌ÷å?îÜâêø«									1									1	1																																																																																			
3464	ÖôÓìÜÅ?îÜñÐ									1									1	1	50																																																																																		
3465	ò¦ÖØÐý									1									1	1																																																																																			
3466	ä¹Ú·ÞÙ÷²îÜÙÞäÑà´									1									1	1	50																																																																																		
3467	ÍÒ?Ü²îÜ?Íé									1									1	1																																																																																			
3468	ÍÒ?Ü²îÜ?Íé									1									1	1																																																																																			
3469	ÍÒ?Ü²îÜ?Íé									1									1	1																																																																																			
3470	÷é×Í?ÐºîÜ?Íé									1									1	1																																																																																			
3471	ÕÃì×øÖ?÷å									1									1	1																																																																																			
3472	Õéú¼Ê«îÜøÐ?									1									1	1																																																																																			
3473	üéßä?									1									1	1																																																																																			
3474	ØªÛö?îÜÞÞØ®éÚ									1									1	1	50																																																																																		
3475	?éëü¨									1									1	1																																																																																			
3476	Ô±ù­íºîÜãá									1									1	1																																																																																			
3477	?êó?à´îÜë¿									1									1	1	50																																																																																		
3478	?à´Óçí­									1									1	1																																																																																			
3479	Ê¥ÍïîÜ??à´									1									1	1																																																																																			
3480	ïñ?îÜ?ò¤									1									1	1																																																																																			
3481	á¦Í£Ìüò¦									1									1	1																																																																																			
3482	Ì«?ÞÙîÜÒÀ									1									1	1																																																																																			
3483	ûèÔÇîÜ??ó¢									1									1	1																																																																																			
3484	?ÞÙ÷åñýäÑ									1									1	1																																																																																			
3485	ÐôÎÖîÜÌüò¦									1									1	1																																																																																			
3486	ÛÁåÙØªÛöÜæìÔ									1									1	1																																																																																			
3487	ã´?îÜøÐ									1									1	1																																																																																			
3488	?ßÚÝ¬?									1									1	1																																																																																			
3489	Òú÷ÏìÑéÏßÕí­									1									1	1																																																																																			
3490	ä¹?øÖÞÙîÜë¿Ôç?									1									1	1																																																																																			
3491	÷é?ÐéîÜóÉÓï									1									1	1																																																																																			
3492	ôÔúìîÜíè									1									1	1																																																																																			
3493	ýÙßäìÔíñ									1									1	1																																																																																			
3494	?ÕÃ??îÜÊÇ									1									1	1	50																																																																																		
3495	ßÝ?ÞÙîÜ?ûëà´									1									1	1																																																																																			
3500	öõÖôîÜË¿?ãá									1									1	1	50																																																																																		
3501	ÕÉìÑîÜÌ³ä³?									1									1	1																																																																																			
3502	Ô×úëìÑ?æ´?ò¤									1									1	1																																																																																			
3503	Øº?×ÍîÜâ¢ÍÃ									1									1	1																																																																																			
3504	ýñÐÆÞÙîÜâ¢ÍÃ									1									1	1																																																																																			
3505	?êóâ¢ÍÃîÜßÕí­									1									1	1																																																																																			
3506	ôÔúìîÜãáËì									1									1	1																																																																																			
3507	Ô×úëìÑîÜ?á¥?									1									1	1																																																																																			
3508	úÅÖùßÕí­									1									1	1	50																																																																																		
3509	Ðº×ìöõÞÙ?íÂ ß¾Ïé									1									1	1																																																																																			
