TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide
6017	追风战士之胄甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6018	追风战士之护臂组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6019	追风战士之护腿组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6020	追风战士之靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6021	智慧者之环组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6022	智慧者之服组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6023	智慧者之手镯组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6024	智慧者之裙组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6025	智慧者之靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6026	神符头环组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6027	神符衣组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6028	神符手镯组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6029	神符裙组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6030	神符靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6031	野兽之头盔组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6032	野兽之胄甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6033	野兽之护手组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6034	野兽之护胫甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6035	野兽之靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6036	铁心头盔组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6037	铁心胄甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6038	铁心护手组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6039	铁心护胫甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6040	铁心靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6041	智慧搜索者之帽组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6042	智慧搜索者之胄甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6043	智慧搜索者之护臂组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6044	智慧搜索者之护腿组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6045	智慧搜索者之靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6046	鬼魅祝福之帽组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6047	鬼魅祝福之胄甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6048	鬼魅祝福之护臂组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6049	鬼魅祝福之护腿组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6050	鬼魅祝福之靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6051	皇家刀刃之帽组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6052	皇家刀刃之服组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6053	皇家刀刃之臂环组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6054	皇家刀刃之短裤组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6055	皇家刀刃之靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6056	梦境主人之帽组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6057	梦境主人衣组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6058	梦境主人臂环组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6059	梦境主人短裤组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6060	梦境主人靴组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6061	征服者发带组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6062	征服者胸甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6063	征服者护带组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6064	征服者紧身衣组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6065	征服者胫甲组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6066	领主头环组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6067	领主服组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6068	领主手套组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6069	领主裙子组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6070	领主鞋组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6071	卓越之龙牙组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6072	卓越之斧组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6073	卓越大槌组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6074	命运毁灭者组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6075	妖魔战斧组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6076	血追踪之弓组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6077	铁尾十字弓组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6078	腐败之棒组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6079	诅咒者之杖组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6080	非凡回力镖组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
6081	血腥月环组合说明书		75	99							1			21	200	4	11968874				99																																																																	61	组合材料	311	武器说明书														
4624	领导人之刀	99			1			0									11968874					1		@					100	95	120000	220000																																																																							
4625	领导者之法杖	99			4			14									11968874					2		@					1800	90	130000	230000																																																																							
4584	卓越之龙牙	78	79	99	1			0						20	100	4	11968874		609000	60900		1	3	158	6	8	4	5	100	71	176	183																																																						7	卓越武器	71	单手剑	15													
5221	重型切割者	85	79	99	1			0						1		1			495000	49500		1	1	88	1	4	1	3	100	71	135	137																																																						1	一般武器	11	单手剑	13													
5222	嗜血剑	85	79	99	1			0						15		2	16750848		594000	59400		1	2	106	2	6	2	4	100	71	139	141																																																						3	稀有武器	31	单手剑	14													
5223	精神力量切割者	85	79	99	1			0						15		3	10503406		693000	69300		1	3	123	4	8	3	5	100	71	143	145																																																						5	极品武器	51	单手剑	15													
5224	利牙斧	85	79	99	1			1						1		1			495000	49500		1	1	81	1	4	1	3	100	65	144	151																																																						1	一般武器	12	单手斧	13													
5225	装甲切割者	85	79	99	1			1						15		2	16750848		594000	59400		1	2	97	2	6	2	4	100	65	148	155																																																						3	稀有武器	32	单手斧	14													
5226	地域徽章斧	85	79	99	1			1						15		3	10503406		693000	69300		1	3	113	4	8	3	5	100	65	152	159																																																						5	极品武器	52	单手斧	15													
4585	精神力量切割者	85	79	99	1			0						20		4	11968874		693000	69300		1	3	158	6	8	4	5	100	71	208	215																																																						7	卓越武器	71	单手剑	15													
4586	卓越之斧	78	79	99	1			1						20	100	4	11968874		609000	60900		1	3	146	6	8	4	5	100	69	198	222																																																						7	卓越武器	72	单手斧	15													
4587	地域徽章斧	85	79	99	1			1						20		4	11968874		693000	69300		1	3	146	6	8	4	5	100	65	216	240																																																						7	卓越武器	72	单手斧	15													
4588	卓越大槌	78	79	99	1			2						20	100	4	11968874		609000	60900		1	3	133	6	8	4	5	100	60	205	223																																																						7	卓越武器	73	单手棍	15													
5227	监禁破坏者	85	79	99	1			2						1		1			495000	49500		1	1	74	1	4	1	3	100	60	155	166																																																						1	一般武器	13	单手棍	13													
5228	凡人梦想破坏者	85	79	99	1			2						15		2	16750848		594000	59400		1	2	89	2	6	2	4	100	60	159	170																																																						3	稀有武器	33	单手棍	14													
5229	幻影破坏者	85	79	99	1			2						15		3	10503406		693000	69300		1	3	104	4	8	3	5	100	60	163	174																																																						5	极品武器	53	单手棍	15													
4589	幻影破坏者	85	79	99	1			2						20		4	11968874		693000	69300		1	3	133	6	8	4	5	100	60	230	248																																																						7	卓越武器	73	单手棍	15													
4590	命运毁灭者	78	79	99	1			4						20	100	4	11968874		609000	60900		2	3	124	6	8	4	5	150	56	217	236																																																						7	卓越武器	75	双手剑	15													
5230	屠杀者	85	79	99	1			4						1		1			495000	49500		2	1	69	1	4	1	3	150	56	163	181																																																						1	一般武器	15	双手剑	13													
5231	横跨南部者	85	79	99	1			4						15		2	16750848		594000	59400		2	2	83	2	6	2	4	150	56	167	185																																																						3	稀有武器	35	双手剑	14													
5232	步行盘旋者	85	79	99	1			4						15		3	10503406		693000	69300		2	3	97	4	8	3	5	150	56	171	189																																																						5	极品武器	55	双手剑	15													
4591	步行盘旋者	85	79	99	1			4						20		4	11968874		693000	69300		2	3	124	6	8	4	5	150	56	238	276																																																						7	卓越武器	75	双手剑	15													
4592	妖魔战斧	78	79	99	1			8						20	100	4	11968874		609000	60900		2	3	122	6	8	4	5	150	55	219	256																																																						7	卓越武器	74	双手斧	15													
5233	脱皮之双手斧	85	79	99	1			8						1		1			495000	49500		2	1	68	1	4	1	3	150	55	164	187																																																						1	一般武器	14	双手斧	13													
5234	不灭坟墓之双手斧	85	79	99	1			8						15		2	16750848		594000	59400		2	2	82	2	6	2	4	150	55	168	191																																																						3	稀有武器	34	双手斧	14													
5235	突然袭击之双手斧	85	79	99	1			8						15		3	10503406		693000	69300		2	3	95	4	8	3	5	150	55	172	195																																																						5	极品武器	54	双手斧	15													
4593	突然袭击之双手斧	85	79	99	1			8						20		4	11968874		693000	69300		2	3	122	6	8	4	5	150	55	250	280																																																						7	卓越武器	74	双手斧	15													
4594	血追踪之弓	78	79	99	2			10						20	100	4	11968874		609000	60900		2	3	167	6	8	4	5	2100	75	148	151																																																						7	卓越武器	78	弓	15													
5236	恐惧制造者	85	79	99	2			10						1		1			495000	49500		2	1	93	1	4	1	3	2100	75	112	114																																																						1	一般武器	18	弓	13													
5237	微风追随者	85	79	99	2			10						15		2	16750848		594000	59400		2	2	112	2	6	2	4	2100	75	117	119																																																						3	稀有武器	38	弓	14													
5238	森林流浪者	85	79	99	2			10						15		3	10503406		693000	69300		2	3	130	4	8	3	5	2100	75	121	123																																																						5	极品武器	58	弓	15													
4595	森林流浪者	85	79	99	2			10						20		3	11968874		693000	69300		2	3	167	6	8	4	5	2100	75	169	173																																																						7	卓越武器	78	弓	15													
4596	铁尾十字弓	78	79	99	2	1;2		11						20	100	4	11968874		609000	60900		2	3	149	6	8	4	5	2000	67	166	174																																																						7	卓越武器	79	弩	15													
5239	胜利女神劲弩	85	79	99	2	1;2		11						1		1			495000	49500		2	1	83	1	4	1	3	2000	67	124	131																																																						1	一般武器	19	弩	13													
5240	影子探索者劲弩	85	79	99	2	1;2		11						15		2	16750848		594000	59400		2	2	100	2	6	2	4	2000	67	129	136																																																						3	稀有武器	39	弩	14													
5241	堕落施法者劲弩	85	79	99	2	1;2		11						15		3	10503406		693000	69300		2	3	116	4	8	3	5	2000	67	133	140																																																						5	极品武器	59	弩	15													
4597	堕落施法者劲弩	85	79	99	2	1;2		11						20		4	11968874		693000	69300		2	3	149	6	8	4	5	2000	67	188	194																																																						7	卓越武器	79	弩	15													
4598	腐败之棒	78	79	99	4			14						21	100	4	11968874		609000	60900		2	3	113	6	8	4	5	1800	51	252	265																																																						7	卓越武器	81	棒	15													
5242	毁灭者之棒	85	79	99	4			14						1		1			495000	49500		2	1	63	1	4	1	3	1800	51	192	204																																																						1	一般武器	21	棒	13													
5243	灾难启动者法棒	85	79	99	4			14						15		2	16750848		594000	59400		2	2	76	2	6	2	4	1800	51	196	208																																																						3	稀有武器	41	棒	14													
5244	白肢野牛领域法棒	85	79	99	4			14						15		3	10503406		693000	69300		2	3	88	4	8	3	5	1800	51	200	212																																																						5	极品武器	61	棒	15													
4599	白肢野牛领域法棒	85	79	99	4			14						20		4	11968874		693000	69300		2	3	113	6	8	4	5	1800	51	268	277																																																						7	卓越武器	81	棒	15													
4743	诅咒者之杖	78	79	99	4	1;2		16						21	100	4	11968874		609000	60900		2	3	133	6	8	4	5	1800	60	222	226																																																						7	卓越武器	82	杖	15													
5245	花冠权杖	85	79	99	4	1;2		16						1		1			495000	49500		2	1	74	1	4	1	3	1800	60	166	168																																																						1	一般武器	22	杖	13													
5246	精灵权杖	85	79	99	4	1;2		16						15		2	16750848		594000	59400		2	2	89	2	6	2	4	1800	60	170	172																																																						3	稀有武器	42	杖	14													
5247	死亡权杖	85	79	99	4	1;2		16						15		3	10503406		693000	69300		2	3	104	4	8	3	5	1800	60	174	176																																																						5	极品武器	62	杖	15													
4744	死亡权杖	85	79	99	4	1;2		16						20		4	11968874		693000	69300		2	3	133	6	8	4	5	1800	60	246	252																																																						7	卓越武器	82	杖	15													
4745	非凡回力镖	78	79	99	2	3		18						20	100	4	11968874		609000	60900		2	3	146	6	8	4	5	1500	65	168	177																																																						7	卓越武器	84	回力镖	15													
5248	大师回旋镖	85	79	99	2	3		18						1		1			495000	49500		2	1	81	1	4	1	3	1500	65	125	136																																																						1	一般武器	24	回力镖	13													
5249	钻石尘埃回旋镖	85	79	99	2	3		18						15		2	16750848		594000	59400		2	2	97	2	6	2	4	1500	65	130	141																																																						3	稀有武器	44	回力镖	14													
5250	里奥埃辛回旋镖	85	79	99	2	3		18						15		3	10503406		693000	69300		2	3	113	4	8	3	5	1500	65	134	145																																																						5	极品武器	64	回力镖	15													
4746	里奥埃辛回旋镖	85	79	99	2	3		18						20		4	11968874		693000	69300		2	3	146	6	8	4	5	1500	65	194	205																																																						7	卓越武器	84	回力镖	15													
4747	血腥月环	78	79	99	4	3		19						20	100	4	11968874		609000	60900		2	3	128	4	8	3	5	1700	57	212	228																																																						7	卓越武器	85	法轮	15													
5251	暴风绿宝石月环	85	79	99	4	3		19						1		1			495000	49500		2	1	71	1	4	1	3	1700	57	172	179																																																						1	一般武器	25	法轮	13													
5252	幻影预示者月环	85	79	99	4	3		19						15		2	16750848		594000	59400		2	2	85	2	6	2	4	1700	57	176	183																																																						3	稀有武器	45	法轮	14													
5253	符咒呼唤者月环	85	79	99	4	3		19						15		3	10503406		693000	69300		2	3	99	4	8	3	5	1700	57	180	187																																																						5	极品武器	65	法轮	15													
4748	符咒呼唤者月环	85	79	99	4	3		19						20		4	11968874		693000	69300		2	3	128	4	8	3	5	1700	57	236	248																																																						7	卓越武器	85	法轮	15													
5101	太阳神头盔	79	79	99	1	1								15		1			63200	7900			1	28			1	2																					9																																					11	一般防具	112	骑士(人类骑士)	13													
5102	太阳神铠甲	79	79	99	1	1								15		1			316000	39500			1	63	1	4	3	4																					33																																					11	一般防具	112	骑士(人类骑士)	13													
5103	太阳神护手	79	79	99	1	1								15		1			63200	7900			1	42	1	2	1	2																					14																																					11	一般防具	112	骑士(人类骑士)	13													
5104	太阳神护腿	79	79	99	1	1								15		1			126400	15800			1	56	1	3	2	3																					23																																					11	一般防具	112	骑士(人类骑士)	13													
5105	太阳神之靴	79	79	99	1	1								15		1			63200	7900			1	42	1	2	1	2																					14																																					11	一般防具	112	骑士(人类骑士)	13													
5106	永恒骑战头盔	83	79	99	1	1								15		2	16750848		75840	9480			2	34			1	2																					11																																					13	稀有防具	132	骑士(人类骑士)	14													
5107	永恒骑战铠甲	83	79	99	1	1								15		2	16750848		379200	47400			2	76	2	4	4	5																					39																																					13	稀有防具	132	骑士(人类骑士)	14													
5108	永恒骑战护手	83	79	99	1	1								15		2	16750848		75840	9480			2	50	2	2	2	3																					17	10																																				13	稀有防具	132	骑士(人类骑士)	14													
5109	永恒骑战护腿	83	79	99	1	1								15		2	16750848		151680	18960			2	67	2	3	3	4																					28																																					13	稀有防具	132	骑士(人类骑士)	14													
5110	永恒骑战靴	83	79	99	1	1								15		2	16750848		75840	9480			2	50	2	2	2	3																					17			10																																		13	稀有防具	132	骑士(人类骑士)	14													
5111	审判力量头盔	83	79	99	1	1								15		3	10503406		88480	11060			3	39			1	2																					12																																					15	极品防具	152	骑士(人类骑士)	15													
5112	审判力量铠甲	83	79	99	1	1								15		3	10503406		442400	55300			3	88	3	4	4	5																					42																																					15	极品防具	152	骑士(人类骑士)	15													
5113	审判力量护手	83	79	99	1	1								15		3	10503406		88480	11060			3	59	2	2	2	3																					18	12																																				15	极品防具	152	骑士(人类骑士)	15													
5114	审判力量护腿	83	79	99	1	1								15		3	10503406		176960	22120			3	78	2	3	3	4																					30																																					15	极品防具	152	骑士(人类骑士)	15													
5115	审判力量之靴	83	79	99	1	1								15		3	10503406		88480	11060			3	59	2	2	2	3																					18			12																																		15	极品防具	152	骑士(人类骑士)	15													
5254	审判力量头盔	83	79	99	1	1								21		4	11968874		88480	11060			3	50			1	2																					35																																					17	卓越防具	172	骑士(人类骑士)	15													
5255	审判力量铠甲	83	79	99	1	1								21		4	11968874		442400	55300			3	113	3	4	4	5																					65																																					17	卓越防具	172	骑士(人类骑士)	15													
5256	审判力量护手	83	79	99	1	1								21		4	11968874		88480	11060			3	76	2	2	2	3																					41	15																																				17	卓越防具	172	骑士(人类骑士)	15													
5257	审判力量护腿	83	79	99	1	1								21		4	11968874		176960	22120			3	101	2	3	3	4																					53																																					17	卓越防具	172	骑士(人类骑士)	15													
5258	审判力量之靴	83	79	99	1	1								21		4	11968874		88480	11060			3	76	2	2	2	3																					41			15																																		17	卓越防具	172	骑士(人类骑士)	15													
5116	歧途头盔	79	79	99	2	1								15		1			63200	7900			1	28			1	2																					8																																					11	一般防具	113	弓箭手(人类弓箭手)	13													
5117	歧途胸甲	79	79	99	2	1								15		1			316000	39500			1	63	1	4	3	4																					25																																					11	一般防具	113	弓箭手(人类弓箭手)	13													
5118	歧途护手	79	79	99	2	1								15		1			63200	7900			1	42	1	2	1	2																					11																																					11	一般防具	113	弓箭手(人类弓箭手)	13													
5119	歧途护腿	79	79	99	2	1								15		1			126400	15800			1	56	1	3	2	3																					18																																					11	一般防具	113	弓箭手(人类弓箭手)	13													
5120	歧途靴	79	79	99	2	1								15		1			63200	7900			1	42	1	2	1	2																					11																																					11	一般防具	113	弓箭手(人类弓箭手)	13													
5121	毒牙缠绕之帽	83	79	99	2	1								15		2	16750848		75840	9480			2	34			1	2																					9																																					13	稀有防具	133	弓箭手(人类弓箭手)	14													
5122	毒牙缠绕之胸甲	83	79	99	2	1								15		2	16750848		379200	47400			2	76	2	4	4	5																					31																																					13	稀有防具	133	弓箭手(人类弓箭手)	14													
5123	毒牙缠绕之护手	83	79	99	2	1								15		2	16750848		75840	9480			2	50	2	2	2	3																					13	11																																				13	稀有防具	133	弓箭手(人类弓箭手)	14													
5124	毒牙缠绕之护腿	83	79	99	2	1								15		2	16750848		151680	18960			2	67	2	3	3	4																					22																																					13	稀有防具	133	弓箭手(人类弓箭手)	14													
5125	毒牙缠绕之靴	83	79	99	2	1								15		2	16750848		75840	9480			2	50	2	2	2	3																					13			11																																		13	稀有防具	133	弓箭手(人类弓箭手)	14													
5126	永恒皇冠之帽	83	79	99	2	1								15		3	10503406		88480	11060			3	39			1	2																					10																																					15	极品防具	153	弓箭手(人类弓箭手)	15													
5127	永恒皇冠之胸甲	83	79	99	2	1								15		3	10503406		442400	55300			3	88	3	4	4	5																					34																																					15	极品防具	153	弓箭手(人类弓箭手)	15													
5128	永恒皇冠之护手	83	79	99	2	1								15		3	10503406		88480	11060			3	59	2	2	2	3																					14	13																																				15	极品防具	153	弓箭手(人类弓箭手)	15													
5129	永恒皇冠之护腿	83	79	99	2	1								15		3	10503406		176960	22120			3	78	2	3	3	4																					24																																					15	极品防具	153	弓箭手(人类弓箭手)	15													
5130	永恒皇冠之靴	83	79	99	2	1								15		3	10503406		88480	11060			3	59	2	2	2	3																					14			13																																		15	极品防具	153	弓箭手(人类弓箭手)	15													
5259	永恒皇冠之帽	83	79	99	2	1								21		4	11968874		88480	11060			3	50			1	2																					33																																					17	卓越防具	173	弓箭手(人类弓箭手)	15													
5260	永恒皇冠之胸甲	83	79	99	2	1								21		4	11968874		442400	55300			3	113	3	4	4	5																					57																																					17	卓越防具	173	弓箭手(人类弓箭手)	15													
5261	永恒皇冠之护手	83	79	99	2	1								21		4	11968874		88480	11060			3	76	2	2	2	3																					37	16																																				17	卓越防具	173	弓箭手(人类弓箭手)	15													
5262	永恒皇冠之护腿	83	79	99	2	1								21		4	11968874		176960	22120			3	101	2	3	3	4																					47																																					17	卓越防具	173	弓箭手(人类弓箭手)	15													
5263	永恒皇冠之靴	83	79	99	2	1								21		4	11968874		88480	11060			3	76	2	2	2	3																					37			16																																		17	卓越防具	173	弓箭手(人类弓箭手)	15													
5131	无限头巾	79	79	99	4	1								15		1			63200	7900			1	28			1	2																					6																																					11	一般防具	114	法师(人类法师)	13													
5132	无限服	79	79	99	4	1								15		1			316000	39500			1	63	1	4	3	4																					18																																					11	一般防具	114	法师(人类法师)	13													
5133	无限手镯	79	79	99	4	1								15		1			63200	7900			1	42	1	2	1	2																					8																																					11	一般防具	114	法师(人类法师)	13													
5134	无限群	79	79	99	4	1								15		1			126400	15800			1	56	1	3	2	3																					13																																					11	一般防具	114	法师(人类法师)	13													
5135	无限靴	79	79	99	4	1								15		1			63200	7900			1	42	1	2	1	2																					8																																					11	一般防具	114	法师(人类法师)	13													
5136	自然感觉之头巾	83	79	99	4	1								15		2	16750848		75840	9480			2	34			1	2																					7																																					13	稀有防具	134	法师(人类法师)	14													
5137	自然感觉之服	83	79	99	4	1								15		2	16750848		379200	47400			2	76	2	4	4	5																					23																																					13	稀有防具	134	法师(人类法师)	14													
5138	自然感觉之手镯	83	79	99	4	1								15		2	16750848		75840	9480			2	50	2	2	2	3																					10	10																																				13	稀有防具	134	法师(人类法师)	14													
5139	自然感觉之群	83	79	99	4	1								15		2	16750848		151680	18960			2	67	2	3	3	4																					16																																					13	稀有防具	134	法师(人类法师)	14													
5140	自然感觉之靴	83	79	99	4	1								15		2	16750848		75840	9480			2	50	2	2	2	3																					10			10																																		13	稀有防具	134	法师(人类法师)	14													
5141	龙王头巾	83	79	99	4	1								15		3	10503406		88480	11060			3	39			1	2																					8																																					15	极品防具	154	法师(人类法师)	15													
5142	龙王服	83	79	99	4	1								15		3	10503406		442400	55300			3	88	3	4	4	5																					26																																					15	极品防具	154	法师(人类法师)	15													
5143	龙王手镯	83	79	99	4	1								15		3	10503406		88480	11060			3	59	2	2	2	3																					11	12																																				15	极品防具	154	法师(人类法师)	15													
5144	龙王裙	83	79	99	4	1								15		3	10503406		176960	22120			3	78	2	3	3	4																					18																																					15	极品防具	154	法师(人类法师)	15													
5145	龙王靴	83	79	99	4	1								15		3	10503406		88480	11060			3	59	2	2	2	3																					11			12																																		15	极品防具	154	法师(人类法师)	15													
5264	龙王头巾	83	79	99	4	1								21		4	11968874		88480	11060			3	50			1	2																					31																																					17	卓越防具	174	法师(人类法师)	15													
5265	龙王服	83	79	99	4	1								21		4	11968874		442400	55300			3	113	3	4	4	5																					49																																					17	卓越防具	174	法师(人类法师)	15													
5266	龙王手镯	83	79	99	4	1								21		4	11968874		88480	11060			3	76	2	2	2	3																					34	15																																				17	卓越防具	174	法师(人类法师)	15													
5267	龙王裙	83	79	99	4	1								21		4	11968874		176960	22120			3	101	2	3	3	4																					41																																					17	卓越防具	174	法师(人类法师)	15													
5268	龙王靴	83	79	99	4	1								21		4	11968874		88480	11060			3	76	2	2	2	3																					34			15																																		17	卓越防具	174	法师(人类法师)	15													
5146	战斗者头饰	79	79	99	1	2								15		1			63200	7900			1	28			1	2																					9																																					11	一般防具	115	狂战士(兽人狂战士)	13													
5147	战斗者法袍	79	79	99	1	2								15		1			316000	39500			1	63	1	4	3	4																					31																																					11	一般防具	115	狂战士(兽人狂战士)	13													
5148	战斗者护腕	79	79	99	1	2								15		1			63200	7900			1	42	1	2	1	2																					13																																					11	一般防具	115	狂战士(兽人狂战士)	13													
5149	战斗者护腿	79	79	99	1	2								15		1			126400	15800			1	56	1	3	2	3																					22																																					11	一般防具	115	狂战士(兽人狂战士)	13													
5150	战斗者靴	79	79	99	1	2								15		1			63200	7900			1	42	1	2	1	2																					13																																					11	一般防具	115	狂战士(兽人狂战士)	13													
5151	勇者圣歌之头饰	83	79	99	1	2								15		2	16750848		75840	9480			2	34			1	2																					10																																					13	稀有防具	135	狂战士(兽人狂战士)	14													
5152	勇者圣歌之袍	83	79	99	1	2								15		2	16750848		379200	47400			2	76	2	4	4	5																					37																																					13	稀有防具	135	狂战士(兽人狂战士)	14													
5153	勇者圣歌之护腕	83	79	99	1	2								15		2	16750848		75840	9480			2	50	2	2	2	3																					16	10																																				13	稀有防具	135	狂战士(兽人狂战士)	14													
